Me identifico,Tengo,Argentina,Anos de experiencia,Anos en el puesto actual,Gente a cargo,Cuanta,Trabajo de,Tipo de contrato,Salario mensual (en tu moneda local),USD,Bruto o neto,Max Cantidad de empleados,Tecnologias que utilizas,Tecnologias que utilizas,Tecnologias que utilizas,Automation o funcional,Tecnologias que utilizas,Tecnologias que utilizas,Tenes guardias,Cuanto cobras por guardia (en tu moneda local),"Porcentaje, bruto o neto",Que tan conforme estas con tu sueldo,Como crees que esta tu sueldo con respecto a Enero 2017,Recibis algun tipo de bono,A que esta atado el bono,Tuviste ajustes por inflacion en 2017,De que % fue el ajuste,Cambiaste de empresa en los ultimos 6 meses,Cual fue el principal motivo de cambio,Beneficios extra
Hombre,34 - 36,Provincia de Buenos Aires,10+,7,Si,17,Director de Tecnologia,Full-Time,38500,2290,Neto,1001,,,,,,,,,,3,2,No,No recibo bono,Uno,8,No,No cambie de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), Viaticos"
Hombre,34 - 36,Cordoba,7,Menos de un ano,No,0,Disenador electronico,Full-Time,16000,951,Neto,100,,,,,,,,,,2,2,No,No recibo bono,Uno,12,Si,Desafios profesionales,Aumento por inflacion
Hombre,27 - 30,Entre Rios,6,6,No,0,Diseno grafico,Freelance,16000,951,Bruto,10,,,,,,,,,,3,1,No,No recibo bono,No,0,No,No cambie de empresa,"Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,10+,No,0,elearning,Full-Time,28000,1665,Bruto,1001,,,,,,,,,,3,3,Un sueldo,Mix de las anteriores,Uno,4,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Descuentos en gimnasios, Guarderia, Horarios flexibles, Laptop, Stock options / Shares, WFH (Trabajar desde casa)"
Hombre,34 - 36,Salta,10+,10+,No,0,electricista,Full-Time,14000,832,Neto,100,,,,,,,,,,1,1,No,No recibo bono,Mas de dos,0,Si,Salario,Sueldo divido en dos pagos por mes
Hombre,41 - 45,Cordoba,10+,10+,Si,4,Electronica informatica,Freelance,45000,2676,Bruto,10,,,,,,,,,,4,3,No,No recibo bono,Uno,15,No,No cambie de empresa,"Horarios flexibles, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,9,4,No,0,Engineer,Full-Time,42000,2498,Neto,100,,,,,,,,,,3,3,No,No recibo bono,Dos,20,No,No cambie de empresa,"Aumento por inflacion, Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,41 - 45,Mendoza,10+,7,No,0,Engineering,Full-Time,27000,1606,Neto,1001,,,,,,,,,,1,1,No,No recibo bono,Dos,17,No,No cambie de empresa,Ninguna de las anteriores
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,Si,8,Engineering Manager,Full-Time,74500,4431,Bruto,500,,,,,,,,,,2,3,Un sueldo,Mix de las anteriores,Uno,16,No,No cambie de empresa,"Bonos por desempeno, Comidas pagas/subvencionadas, Laptop, Snacks, golosinas, bebidas, Stock options / Shares, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,Si,6,Engineering Manager,Full-Time,110000,6543,Bruto,1001,,,,,,,,,,4,4,No,No recibo bono,Dos,26,Si,Desafios profesionales,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Laptop, Playroom, Snacks, golosinas, bebidas, Stock options / Shares, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viaticos"
Mujer,24 - 26,Ciudad Autonoma de Buenos Aires,1,1,No,0,ETL,Full-Time,20000,1189,Bruto,100,,,,,,,,,,3,2,No,No recibo bono,Dos,20,No,No cambie de empresa,"Descuentos en gimnasios, Playroom, Snacks, golosinas, bebidas"
Mujer,34 - 36,GBA,10+,5,No,0,Facilitadora Digital,Full-Time,42000,2498,Neto,1000,,,,,,,,,,3,2,No,No recibo bono,Uno,22,No,No cambie de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Laptop"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,5,No,0,Field service engineer,Full-Time,60000,3569,Bruto,100,,,,,,,,,,3,2,Menos de un sueldo,Mix de las anteriores,Uno,12,No,No cambie de empresa,"Abono de celular y/o Internet, Clases de idiomas, Laptop"
Mujer,27 - 30,Provincia de Buenos Aires,5,2,No,0,Field support,Full-Time,15000,892,Neto,100,,,,,,,,,,3,3,No,No recibo bono,Uno,15,No,No cambie de empresa,Ninguna de las anteriores
Mujer,27 - 30,Provincia de Buenos Aires,5,2,No,0,Field support,Tercerizado (trabajo a traves de consultora o agencia),15000,892,Neto,500,,,,,,,,,,2,2,Menos de un sueldo,Eventual,Uno,15,No,No cambie de empresa,"Comidas pagas/subvencionadas, Horarios flexibles, Laptop"
Hombre,21 - 23,GBA,2,1,No,0,Field Support,Part-Time,8100,481,Neto,10,,,,,,,,,,3,2,No,No recibo bono,Uno,10,No,No cambie de empresa,"Capacitaciones y/o cursos, Horarios flexibles, Laptop, WFH (Trabajar desde casa)"
Hombre,34 - 36,Cordoba,10+,5,Si,1,Field Support Level 1,Full-Time,12350,734,Neto,10,,,,,,,,,,1,1,No,No recibo bono,No,0,No,No cambie de empresa,"Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,4,Si,4,Finance,Full-Time,42000,2498,Bruto,1001,,,,,,,,,,2,2,Menos de un sueldo,Mix de las anteriores,Uno,15,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Horarios flexibles, Laptop, Sueldo divido en dos pagos por mes, WFH (Trabajar desde casa)"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,10+,No,0,Finance,Full-Time,50000,2974,Neto,1001,,,,,,,,,,3,2,De uno a tres sueldos,Mix de las anteriores,Uno,12,No,No cambie de empresa,"Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Descuentos en gimnasios"
Mujer,31 - 33,Santa Fe,10+,2,Si,4,Fullstack,Full-Time,34000,2022,Neto,200,,,,,,,,,,3,3,De uno a tres sueldos,Performance de la compania,Uno,15,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Laptop, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viaticos"
Mujer,31 - 33,GBA,10+,3,No,0,Funcional,Full-Time,60000,3569,Bruto,1000,,,,,,,,,,3,2,De uno a tres sueldos,Performance de la compania,Uno,10,No,No cambie de empresa,"Abono de celular y/o Internet, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Descuentos en gimnasios, Horarios flexibles, Masajes, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,1,Menos de un ano,No,0,Funcional,Full-Time,17500,1041,Neto,100,,,,,,,,,,1,2,No,No recibo bono,Dos,0,Si,Salario,"Capacitaciones y/o cursos, Clases de idiomas, Cuota para universidad, Descuentos en gimnasios, WFH (Trabajar desde casa)"
Mujer,27 - 30,Ciudad Autonoma de Buenos Aires,5,2,Si,2,Funcional,Full-Time,24000,1427,Neto,1001,,,,,,,,,,2,3,No,No recibo bono,Uno,30,No,No cambie de empresa,Horarios flexibles
Hombre,21 - 23,GBA,2,Menos de un ano,No,0,Funcional,Full-Time,20750,1234,Neto,500,,,,,,,,,,2,2,No,No recibo bono,No,0,Si,Mayor comodidad,"Abono de celular y/o Internet, Bonos por desempeno, Capacitaciones y/o cursos, Descuentos en gimnasios, Laptop"
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,3,No,0,Functional Analyst,Full-Time,41000,2439,Bruto,1001,,,,,,,,,,1,1,Menos de un sueldo,Performance individual,No,0,No,No cambie de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Laptop, Masajes, Playroom, WFH (Trabajar desde casa)"
Hombre,34 - 36,GBA,6,4,No,0,Functional analyst,Full-Time,31000,1844,Bruto,100,,,,,,,,,,2,2,No,No recibo bono,Uno,11,No,No cambie de empresa,Laptop
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,6,6,No,0,Functional Analyst,Full-Time,38000,2260,Bruto,1000,,,,,,,,,,2,3,De uno a tres sueldos,Mix de las anteriores,Uno,26,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Laptop, Snacks, golosinas, bebidas, Stock options / Shares, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Mujer,31 - 33,GBA,9,2,Si,2,functional analyst,Full-Time,40000,2379,Bruto,1001,,,,,,,,,,3,2,Un sueldo,Performance individual,Dos,20,No,No cambie de empresa,"Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Laptop"
Mujer,27 - 30,Ciudad Autonoma de Buenos Aires,5,1,No,0,Functional analyst,Part-Time,11000,654,Neto,100,,,,,,,,,,1,2,Menos de un sueldo,Mix de las anteriores,Uno,10,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,21 - 23,GBA,2,2,No,0,Functional Support,Tercerizado (trabajo a traves de consultora o agencia),12000,713,Neto,200,,,,,,,,,,3,2,Menos de un sueldo,Mix de las anteriores,Uno,8,No,No cambie de empresa,"Bonos por desempeno, Capacitaciones y/o cursos, Laptop, WFH (Trabajar desde casa)"
Hombre,31 - 33,Provincia de Buenos Aires,7,2,No,0,Funtion analyst,Full-Time,20000,1189,Neto,100,,,,,,,,,,2,2,No,No recibo bono,Uno,10,No,No cambie de empresa,Medicina prepaga
Hombre,24 - 26,Ciudad Autonoma de Buenos Aires,2,1,No,0,Game Master,Full-Time,18000,1070,Neto,200,,,,,,,,,,3,3,No,No recibo bono,Dos,20,No,No cambie de empresa,Aumento por inflacion
Hombre,27 - 30,Rio Negro,6,3,Si,9,Gerencia,Full-Time,33500,1992,Neto,1001,,,,,,,,,,3,4,No,No recibo bono,Dos,20,Si,Problemas internos,"Aumento por inflacion, Capacitaciones y/o cursos, Horarios flexibles, Viaticos"
Hombre,41 - 45,Provincia de Buenos Aires,8,10+,Si,30,Gerente,Full-Time,55000,3271,Neto,1001,,,,,,,,,,2,2,Un sueldo,Mix de las anteriores,Uno,20,No,No cambie de empresa,"Abono de celular y/o Internet, Bonos por desempeno, Laptop"
Hombre,34 - 36,Ciudad Autonoma de Buenos Aires,10+,6,Si,22,gerente,Full-Time,98000,5829,Neto,1001,,,,,,,,,,1,1,3+ sueldos,por ser lindo,Mas de dos,100,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Cuota para universidad, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Guarderia, Horarios flexibles, Laptop, Masajes, Playroom, Snacks, golosinas, bebidas, Stock options / Shares, Sueldo divido en dos pagos por mes, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viaticos, WFH (Trabajar desde casa)"
Hombre,34 - 36,Provincia de Buenos Aires,10+,1,Si,3,Gerente,Full-Time,69000,4104,Bruto,1001,,,,,,,,,,4,3,Menos de un sueldo,Performance individual,Uno,30,No,No cambie de empresa,"Abono de celular y/o Internet, Bonos por desempeno, Capacitaciones y/o cursos, Laptop"
Hombre,27 - 30,GBA,7,2,Si,2,gerente,Full-Time,52800,3140,Bruto,100,,,,,,,,,,3,2,No,No recibo bono,Uno,10,No,No cambie de empresa,"Vacaciones flexibles (adicionales a las reglamentarias), obra social grupo familiar"
Hombre,27 - 30,Ciudad Autonoma de Buenos Aires,6,1,Si,13,Gerente,Full-Time,48000,2855,Bruto,100,,,,,,,,,,3,2,No,No recibo bono,Dos,12,No,No cambie de empresa,"Aumento por inflacion, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Laptop, Playroom, Snacks, golosinas, bebidas"
Hombre,24 - 26,GBA,10+,10+,Si,85,Gerente,Full-Time,20000,1189,Neto,1001,,,,,,,,,,2,1,No,No recibo bono,Uno,8,No,No cambie de empresa,"Bonos por desempeno, Horarios flexibles"
Hombre,46 - 49,Provincia de Buenos Aires,10+,6,Si,22,gerente de IT,Full-Time,82000,4878,Bruto,1001,,,,,,,,,,2,2,De uno a tres sueldos,Mix de las anteriores,No,0,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Comidas pagas/subvencionadas, Laptop, Snacks, golosinas, bebidas"
Mujer,46 - 49,Provincia de Buenos Aires,10+,10+,Si,10,Gerente de IT,Full-Time,100000,5948,Bruto,500,,,,,,,,,,3,2,3+ sueldos,Mix de las anteriores,Dos,26,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Laptop, Viajes al exterior, vehiculo a cargo"
Hombre,46 - 49,Ciudad Autonoma de Buenos Aires,10+,4,Si,30,Gerente de Operaciones,Full-Time,52000,3093,Bruto,100,,,,,,,,,,2,2,Menos de un sueldo,Mix de las anteriores,Uno,22,No,No cambie de empresa,"Abono de celular y/o Internet, Descuentos en gimnasios, Laptop, Vacaciones flexibles (adicionales a las reglamentarias), Viaticos, Cochera"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,1,Si,8,Gerente de Sistemas,Full-Time,51000,3033,Neto,1000,,,,,,,,,,3,3,Un sueldo,Objetivos,Uno,10,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Laptop"
Hombre,46 - 49,Ciudad Autonoma de Buenos Aires,10+,2,Si,2,Gerente de Soluciones de Valor Agregado,Full-Time,72000,4283,Neto,100,,,,,,,,,,3,3,De uno a tres sueldos,Mix de las anteriores,Dos,20,No,Salario,"Abono de celular y/o Internet, Aumento por inflacion, Bonos por desempeno, Vacaciones flexibles (adicionales a las reglamentarias), Prepaga"
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,2,Si,16,Gerente de tecnologia,Full-Time,74000,4402,Bruto,1000,,,,,,,,,,3,2,De uno a tres sueldos,Mix de las anteriores,No,0,No,No cambie de empresa,"Abono de celular y/o Internet, Clases de idiomas, Descuentos en gimnasios, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc), Laptop, Snacks, golosinas, bebidas"
Hombre,21 - 23,Santa Fe,5,5,No,0,Hardware,Full-Time,12000,713,Neto,10,,,,,,,,,,3,1,No,No recibo bono,Uno,5,No,No cambie de empresa,Ninguna de las anteriores
Hombre,31 - 33,Ciudad Autonoma de Buenos Aires,10+,10+,Si,2,Help desk. Networking.storage backup. Sysadmin. Soluciones de infraestructura. Adecuaciones de licenciamiento. Desarrollo de ambientes mixtos de software. Outsourcing,Freelance,42000,2498,Neto,10,,,,,,,,,,3,3,No,No recibo bono,Uno,35,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Laptop, Viaticos, WFH (Trabajar desde casa)"
Hombre,50+,Ciudad Autonoma de Buenos Aires,10+,4,No,0,HelpDesk,Full-Time,30000,1784,Bruto,500,,,,,,,No,0,Porcentaje de mi sueldo,3,2,Menos de un sueldo,Mix de las anteriores,No,0,No,No cambie de empresa,"Bonos por desempeno, Laptop, WFH (Trabajar desde casa)"
Hombre,50+,Ciudad Autonoma de Buenos Aires,10+,3,No,0,HelpDesk,Full-Time,26000,1546,Bruto,500,,,,,,,No,0,Porcentaje de mi sueldo,2,2,Menos de un sueldo,Mix de las anteriores,No,15,No,No cambie de empresa,"Laptop, WFH (Trabajar desde casa)"
Hombre,50+,Ciudad Autonoma de Buenos Aires,10+,6,No,0,HelpDesk,Full-Time,22000,1308,Neto,1000,,,,,,,No,0,Bruto,2,2,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,50+,Santa Fe,10+,6,No,0,HelpDesk,Full-Time,20000,1189,Bruto,100,,,,,,,No,0,Bruto,1,1,No,No recibo bono,Uno,10,No,No cambie de empresa,Ninguna de las anteriores
Hombre,50+,Provincia de Buenos Aires,10+,4,No,0,HelpDesk,Full-Time,20000,1189,Neto,500,,,,,,,No,0,Neto,2,2,No,No recibo bono,Uno,5,No,No cambie de empresa,Ninguna de las anteriores
Hombre,50+,GBA,10+,Menos de un ano,No,0,HelpDesk,Tercerizado (trabajo a traves de consultora o agencia),14000,832,Neto,200,,,,,,,No,0,Porcentaje de mi sueldo,2,3,No,No recibo bono,No,0,No,No cambie de empresa,Comidas pagas/subvencionadas
Hombre,50+,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,No,0,HelpDesk,Part-Time,8000,475,Neto,10,,,,,,,No,0,Neto,1,1,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,50+,Ciudad Autonoma de Buenos Aires,10+,1,No,0,HelpDesk,Part-Time,8000,475,Neto,10,,,,,,,No,0,Bruto,2,2,No,No recibo bono,No,0,No,No cambie de empresa,Ninguna de las anteriores
Hombre,46 - 49,Cordoba,7,7,No,0,HelpDesk,Full-Time,80000,4759,Neto,100,,,,,,,No,0,Bruto,2,2,De uno a tres sueldos,Performance de la compania,Mas de dos,30,No,No cambie de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Comidas pagas/subvencionadas, Horarios flexibles, Laptop, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), Viajes al exterior, Viaticos, WFH (Trabajar desde casa)"
Hombre,46 - 49,Ciudad Autonoma de Buenos Aires,10+,10+,Si,3,HelpDesk,Full-Time,29000,1725,Neto,200,,,,,,,"Si, pasiva",0,Neto,3,3,No,No recibo bono,Uno,11,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Capacitaciones y/o cursos, Clases de idiomas, Comidas pagas/subvencionadas, Cuota para universidad, Descuentos varios (Clarin 365, Club La Nacion, programas de beneficios, etc)"
Hombre,46 - 49,Ciudad Autonoma de Buenos Aires,10+,4,No,0,HelpDesk,Full-Time,25000,1487,Neto,200,,,,,,,"Si, pasiva",1500,Neto,2,2,Menos de un sueldo,Performance individual,Uno,15,No,No cambie de empresa,Ninguna de las anteriores
Hombre,46 - 49,GBA,10+,10+,No,0,HelpDesk,Full-Time,12500,743,Neto,10,,,,,,,No,0,Neto,1,2,No,No recibo bono,Uno,35,No,No cambie de empresa,Ninguna de las anteriores
Hombre,41 - 45,Chubut,8,8,No,0,HelpDesk,Full-Time,42000,2498,Neto,500,,,,,,,"Si, pasiva",0,Neto,4,4,No,No recibo bono,Dos,10,No,No cambie de empresa,Ninguna de las anteriores
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,10+,3,No,0,HelpDesk,Full-Time,35000,2082,Neto,1000,,,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,2,2,No,Performance de la compania,Uno,20,No,No cambie de empresa,Horarios flexibles
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,3,Menos de un ano,No,0,HelpDesk,Full-Time,28000,1665,Bruto,100,,,,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,No,0,Si,Salario,"Descuentos en gimnasios, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,41 - 45,GBA,10+,5,No,0,HelpDesk,Full-Time,25000,1487,Neto,100,,,,,,,No,0,Neto,3,2,Menos de un sueldo,Performance individual,No,0,No,No cambie de empresa,"Clases de idiomas, Comidas pagas/subvencionadas, Vacaciones flexibles (adicionales a las reglamentarias)"
Hombre,41 - 45,Santa Fe,10+,10+,No,0,HelpDesk,Full-Time,25000,1487,Neto,1001,,,,,,,No,0,Neto,4,3,Menos de un sueldo,Participacion ganancias,Uno,20,No,No cambie de empresa,"Aumento por inflacion, Snacks, golosinas, bebidas"
Hombre,41 - 45,Mendoza,10+,2,No,0,HelpDesk,Tercerizado (trabajo a traves de consultora o agencia),23000,1368,Neto,500,,,,,,,"Si, pasiva",5000,Porcentaje de mi sueldo,2,3,Menos de un sueldo,Performance de la compania,No,0,No,No cambie de empresa,"Abono de celular y/o Internet, Capacitaciones y/o cursos, Laptop, Snacks, golosinas, bebidas"
Hombre,41 - 45,Santa Fe,5,5,No,0,HelpDesk,Part-Time,23000,1368,Neto,1001,,,,,,,No,0,Neto,3,3,No,No recibo bono,Uno,25,No,No cambie de empresa,"Aumento por inflacion, Viaticos, WFH (Trabajar desde casa)"
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,10+,2,No,0,HelpDesk,Tercerizado (trabajo a traves de consultora o agencia),18929,1126,Neto,100,,,,,,,No,0,Porcentaje de mi sueldo,3,2,No,No recibo bono,Uno,15,No,No cambie de empresa,Aumento por inflacion
Hombre,41 - 45,Ciudad Autonoma de Buenos Aires,8,4,No,0,HelpDesk,Full-Time,16000,951,Neto,1001,,,,,,,"Si, pasiva",0,Neto,1,2,No,No recibo bono,Dos,10,No,No cambie de empresa,Ninguna de las anteriores
Hombre,41 - 45,Provincia de Buenos Aires,10+,4,No,0,HelpDesk,Full-Time,10500,624,Neto,1001,,,,,,,No,0,Porcentaje de mi sueldo,2,2,No,No recibo bono,No,0,No,No cambie de empresa,El horario
Hombre,37 - 40,Neuquen,8,10+,Si,30,HelpDesk,Full-Time,55000,3271,Bruto,200,,,,,,,No,0,Bruto,4,4,No,No recibo bono,Mas de dos,25,No,No cambie de empresa,"Abono de celular y/o Internet, Aumento por inflacion, Sueldo divido en dos pagos por mes"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,Menos de un ano,No,0,HelpDesk,Full-Time,32000,1903,Bruto,200,,,,,,,"Si, pasiva",0,Porcentaje de mi sueldo,3,2,No,No recibo bono,No,0,Si,Mejores beneficios,"Abono de celular y/o Internet, Aumento por inflacion, Capacitaciones y/o cursos, Horarios flexibles, Snacks, golosinas, bebidas, Vacaciones flexibles (adicionales a las reglamentarias), WFH (Trabajar desde casa)"
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,9,No,0,HelpDesk,Full-Time,32000,1903,Neto,1000,,,,,,,"Si, activa",1800,Bruto,3,2,Menos de un sueldo,Performance de la compania,Uno,12,No,No cambie de empresa,Ninguna de las anteriores
Hombre,37 - 40,GBA,10+,10+,No,0,HelpDesk,Full-Time,30000,1784,Neto,100,,,,,,,No,0,Neto,3,3,Menos de un sueldo,Performance individual,Dos,20,No,No cambie de empresa,Ninguna de las anteriores
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,10+,10+,Si,1,HelpDesk,Full-Time,30000,1784,Neto,100,,,,,,,"Si, pasiva",0,Neto,2,2,De uno a tres sueldos,Performance de la compania,Dos,20,No,No cambie de empresa,"Aumento por inflacion, Bonos por desempeno, Horarios flexibles, Laptop, Sueldo divido en dos pagos por mes, WFH (Trabajar desde casa)"
Hombre,37 - 40,GBA,10+,10+,No,0,HelpDesk,Freelance,30000,1784,Neto,10,,,,,,,No,0,Porcentaje de mi sueldo,2,3,No,No recibo bono,Dos,25,No,No cambie de empresa,"Comidas pagas/subvencionadas, WFH (Trabajar desde casa)"
Hombre,37 - 40,Chubut,8,5,Si,1,HelpDesk,Full-Time,27000,1606,Neto,1000,,,,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Uno,10,No,No cambie de empresa,Ninguna de las anteriores
Hombre,37 - 40,Ciudad Autonoma de Buenos Aires,7,3,No,0,HelpDesk,Full-Time,26000,1546,Neto,500,,,,,,,No,0,Porcentaje de mi sueldo,3,3,No,No recibo bono,Uno,40,No,No cambie de empresa,"Capacitaciones y/o cursos, Clases de idiomas, Horarios flexibles, Laptop, Viajes al exterior"
